"AltCountLineCode","CountInput","CountLineBlank","CountLineCodeDecl","CountLineComment","CountLinePreprocessor","CountPath","CountStmt","CountStmtEmpty","Cyclomatic","CyclomaticStrict","Knots","MinEssentialKnots","RatioCommentToCode","AltCountLineComment","CountLine","CountLineCode","CountLineCodeExe","CountLineInactive","CountOutput","CountSemicolon","CountStmtDecl","CountStmtExe","CyclomaticModified","Essential","MaxEssentialKnots","MaxNesting","Affected","Fold"
32,10,8,6,0,0,14,25,0,7,7,8,8,0,0,40,32,20,0,5,19,4,21,7,7,8,2,"NEUTRAL",9
40,2,3,3,1,0,6,45,0,11,18,3,3,0.03,1,43,40,33,0,5,42,2,43,11,4,3,2,"NEUTRAL",9
12,6,3,3,0,0,2,9,0,2,2,1,0,0,0,15,12,7,0,5,8,2,7,2,1,0,1,"VULNERABLE",9
14,7,3,6,0,0,2,10,0,2,2,0,0,0,0,17,14,8,0,3,9,4,6,2,1,0,1,"NEUTRAL",9
13,3,2,7,0,0,2,12,0,4,4,0,0,0,0,15,13,8,0,6,11,5,7,4,1,0,3,"NEUTRAL",9
12,6,1,2,0,0,5,6,0,4,4,0,0,0,0,13,12,6,0,3,3,1,5,4,1,0,2,"NEUTRAL",9
87,13,18,9,15,0,281601,71,0,26,27,4,3,0.17,15,118,87,70,0,24,49,7,64,26,5,4,4,"NEUTRAL",9
32,13,2,3,9,0,5,22,0,6,12,6,6,0.28,9,43,32,27,0,12,17,2,20,6,5,6,1,"VULNERABLE",9
139,19,26,11,32,0,4705,110,0,37,41,95,93,0.23,32,197,139,113,0,25,77,10,100,32,23,93,2,"NEUTRAL",9
116,18,22,13,23,5,5440,95,1,15,15,2,2,0.22,25,143,105,86,6,32,81,12,82,15,4,2,2,"VULNERABLE",9
13,12,0,1,0,0,3,9,0,3,3,1,0,0,0,13,13,10,0,8,7,0,9,3,1,0,1,"VULNERABLE",9
15,4,2,3,3,0,2,11,0,2,3,0,0,0.2,3,18,15,10,0,7,10,1,10,2,1,0,1,"NEUTRAL",9
5,6679,1,1,5,0,1,2,0,1,1,0,0,1,5,11,5,2,0,1,2,0,2,1,1,0,0,"NEUTRAL",9
9,4,0,4,0,0,1,3,0,1,1,0,0,0,0,9,9,3,0,5,3,0,3,1,1,0,0,"NEUTRAL",9
12,13,3,4,0,0,1,8,0,1,1,0,0,0,0,15,12,7,0,8,8,2,6,1,1,0,0,"NEUTRAL",9
234,38,46,10,69,0,31352838,150,11,44,57,33,22,0.29,69,348,234,178,0,44,113,8,131,41,14,22,3,"VULNERABLE",9
204,15,6,12,11,0,367,188,0,67,67,1348,1344,0.05,11,217,204,183,0,8,128,9,179,20,58,1348,3,"VULNERABLE",9
29,12,4,11,0,0,4,19,0,4,5,4,4,0,0,33,29,18,0,8,16,6,13,4,4,4,2,"VULNERABLE",9
33,9,2,2,0,0,1,12,0,1,1,0,0,0,0,35,33,29,0,2,12,1,11,1,1,0,0,"VULNERABLE",9
17,14,1,2,0,0,4,11,0,4,6,4,4,0,0,18,17,11,0,6,8,1,10,4,4,4,2,"NEUTRAL",9
46,12,10,15,6,0,19,29,0,7,8,2,2,0.13,6,60,46,38,0,14,23,4,25,7,3,2,1,"NEUTRAL",9
15,5,1,2,0,0,5,11,0,5,5,9,9,0,0,16,15,11,0,1,7,1,10,5,5,9,2,"VULNERABLE",9
17,8,3,3,12,0,14,26,0,11,15,0,0,0.71,12,32,17,13,0,7,21,4,22,11,1,0,3,"VULNERABLE",9
8,7,1,1,1,0,4,8,0,4,4,0,0,0.12,1,10,8,5,0,4,6,0,8,4,1,0,2,"NEUTRAL",9
1,0,0,1,0,0,2,5,0,2,2,1,0,0,0,1,1,1,0,6,4,1,4,2,1,0,1,"NEUTRAL",9
26,8,5,5,0,0,12,20,0,8,8,5,2,0,0,31,26,20,0,8,13,3,17,8,3,2,2,"NEUTRAL",9
167,31,28,21,16,0,322859521,174,0,55,88,26,23,0.1,16,211,167,123,0,28,131,25,149,53,18,23,6,"VULNERABLE",9
13,6,1,4,14,0,2,27,1,9,13,0,0,1.08,14,28,13,9,0,5,26,6,20,9,1,0,5,"NEUTRAL",9
23,12,5,6,0,0,3,25,0,4,5,2,2,0,0,28,23,18,0,9,23,5,20,4,3,2,1,"VULNERABLE",9
14,5,1,3,0,0,1,9,0,1,1,0,0,0,0,15,14,9,0,10,9,1,8,1,1,0,0,"VULNERABLE",9
7,3,1,5,0,0,1,3,0,1,1,0,0,0,0,8,7,4,0,2,3,2,1,1,1,0,0,"NEUTRAL",9
110,20,16,13,27,0,350212,83,5,31,41,11,9,0.25,27,153,110,94,0,34,58,11,67,31,9,9,4,"VULNERABLE",9
27,6,5,4,0,0,6,24,0,5,5,2,2,0,0,32,27,23,0,17,20,3,21,5,3,2,1,"NEUTRAL",9
8,3,0,5,0,0,1,1,0,1,1,0,0,0,0,8,8,1,0,1,1,0,1,1,1,0,0,"VULNERABLE",9
7,2,2,1,0,0,2,3,0,2,2,1,0,0,0,9,7,3,0,1,2,0,3,2,1,0,1,"NEUTRAL",9
31,4,3,4,24,0,1,64,0,21,30,0,0,0.77,24,43,31,27,0,12,64,5,59,21,1,0,4,"NEUTRAL",9
27,14,7,8,0,0,6,33,2,8,10,3,3,0,0,34,27,18,0,8,29,6,25,8,4,3,2,"VULNERABLE",9
71,13,14,6,0,0,21,63,0,14,16,20,20,0,0,85,71,54,0,22,53,5,58,14,10,20,4,"NEUTRAL",9
39,17,4,4,3,0,15,26,0,8,11,7,7,0.08,3,46,39,29,0,18,19,2,24,8,6,7,4,"NEUTRAL",9
106,22,20,20,0,0,20901895,280,0,116,156,28,12,0,0,126,106,84,0,33,231,48,232,116,13,12,8,"NEUTRAL",9
29,5,2,4,5,0,6,15,0,5,7,2,2,0.17,5,36,29,21,0,9,11,1,14,5,3,2,1,"NEUTRAL",9
65,12,5,8,0,0,6913,56,0,16,19,15,14,0,0,70,65,53,0,23,41,7,49,16,14,14,2,"VULNERABLE",9
11,5,3,3,0,0,2,6,1,2,2,1,0,0,0,14,11,6,0,2,5,1,4,2,1,0,1,"NEUTRAL",9
205,32,34,21,10,0,5644829,159,2,46,48,66,66,0.05,10,249,205,163,0,40,114,11,146,41,37,66,4,"VULNERABLE",9
25,11,8,6,12,0,6,52,0,18,18,3,2,0.48,12,45,25,19,0,11,47,5,47,18,3,2,5,"VULNERABLE",9
6,274,0,2,0,0,2,3,0,2,2,0,0,0,0,6,6,2,0,2,2,1,2,2,1,0,1,"NEUTRAL",9
32,7,2,14,1,0,32,30,0,10,14,3,0,0.03,1,35,32,22,0,7,23,8,22,10,1,0,4,"NEUTRAL",9
13,3,5,3,7,2,1,6,0,1,1,0,0,0.78,11,29,9,5,6,2,6,2,4,1,1,0,0,"NEUTRAL",9
21,13,3,7,5,0,4,12,0,4,5,1,0,0.24,5,29,21,11,0,5,9,1,11,4,1,0,2,"VULNERABLE",9
36,11,7,13,4,0,16,31,0,5,5,2,2,0.11,4,47,36,19,0,9,27,8,23,5,3,2,1,"NEUTRAL",9
30,11,4,5,0,0,9,25,0,7,7,5,3,0,0,34,30,24,0,14,18,4,21,7,4,3,1,"VULNERABLE",9
130,16,19,22,50,2,163,101,1,14,16,26,26,0.41,50,197,121,93,7,28,88,20,80,14,13,26,3,"NEUTRAL",9
25,10,11,2,17,0,2,22,0,4,4,0,0,0.68,17,53,25,22,0,14,21,1,21,4,1,0,1,"VULNERABLE",9
36,7,4,7,0,0,8,30,1,7,7,7,5,0,0,40,36,25,0,14,24,5,24,6,4,5,2,"VULNERABLE",9
14,9,5,2,0,0,5,10,0,4,4,2,0,0,0,19,14,10,0,3,7,1,9,4,1,0,1,"VULNERABLE",9
30,10,7,8,2,0,20,23,0,6,7,5,5,0.07,2,39,30,19,0,11,18,5,18,6,6,5,2,"NEUTRAL",9
6,3,0,2,0,0,1,3,1,1,1,0,0,0,0,6,6,1,0,1,3,1,1,1,1,0,0,"VULNERABLE",9
121,26,25,12,14,4,2633,89,0,33,42,24,24,0.16,19,173,86,72,46,24,63,8,81,33,18,24,4,"VULNERABLE",9
82,11,9,11,23,4,40,59,1,12,14,9,8,0.32,23,113,71,54,7,29,48,9,49,12,7,9,3,"NEUTRAL",9
34,9,2,16,0,0,1,15,0,1,1,0,0,0,0,36,34,31,0,1,15,3,12,1,1,0,0,"NEUTRAL",9
39,19,9,8,6,0,24,44,0,12,15,0,0,0.15,6,54,39,30,0,13,39,7,37,12,1,0,3,"NEUTRAL",9
8,7,1,2,0,0,2,5,0,2,3,0,0,0,0,9,8,5,0,5,4,1,4,2,1,0,1,"NEUTRAL",9
124,15,3,6,3,0,937,80,2,29,29,45,8,0.02,3,130,124,110,0,9,58,5,73,21,7,8,3,"NEUTRAL",9
29,10,5,4,4,0,4,22,0,3,3,0,0,0.14,4,38,29,22,0,21,20,1,21,3,1,0,1,"VULNERABLE",9
151,15,6,20,2,0,73,130,1,39,39,379,379,0.01,2,159,151,127,0,29,91,11,118,28,36,379,3,"VULNERABLE",9
58,19,8,12,1,0,36,40,0,12,13,8,3,0.02,1,67,58,43,0,21,31,9,31,12,4,3,2,"VULNERABLE",9
44,10,8,6,1,0,19,37,0,12,13,7,7,0.02,1,53,44,36,0,11,25,5,32,8,8,7,2,"NEUTRAL",9
47,5,1,5,8,0,19,37,0,11,11,32,32,0.17,8,55,47,36,0,4,26,2,35,5,11,32,3,"NEUTRAL",9
98,20,20,9,17,0,6912,76,0,18,20,13,8,0.17,17,135,98,78,0,38,60,7,69,18,9,8,3,"VULNERABLE",9
39,184,2,4,0,0,17,30,0,7,9,7,7,0,0,41,39,26,0,15,25,3,27,7,5,7,2,"VULNERABLE",9
8,3,2,2,4,0,5,12,0,5,5,2,0,0.5,4,14,8,4,0,6,8,1,11,5,1,0,4,"NEUTRAL",9
10,9,1,2,0,0,1,10,0,3,3,0,0,0,0,11,10,6,0,6,10,1,9,3,1,0,1,"VULNERABLE",9
9,5,0,2,0,0,1,5,0,1,1,0,0,0,0,9,9,5,0,6,5,0,5,1,1,0,0,"NEUTRAL",9
29,15,8,7,9,0,8,20,0,5,6,2,2,0.31,9,46,29,22,0,9,16,6,14,5,3,2,1,"VULNERABLE",9
22,12,3,3,0,0,3,12,0,3,3,2,2,0,0,25,22,17,0,11,10,2,10,3,3,2,1,"NEUTRAL",9
33,8,9,4,0,0,8,26,0,7,7,4,3,0,0,42,33,24,0,9,20,3,23,7,4,3,2,"NEUTRAL",9
4,7,0,1,0,0,1,1,0,1,1,0,0,0,0,4,4,1,0,2,1,0,1,1,1,0,0,"VULNERABLE",9
25,21,2,15,0,0,30,29,0,10,14,5,3,0,0,27,25,13,0,3,23,11,18,10,3,3,3,"NEUTRAL",9
62,17,6,10,6,3,19,38,0,9,16,10,6,0.11,6,73,57,39,2,12,29,5,33,8,5,6,3,"VULNERABLE",9
35,40,8,3,0,0,3,44,0,11,11,2,2,0,0,43,35,29,0,27,42,3,41,11,3,2,3,"VULNERABLE",9
29,1549,5,7,8,0,20,28,0,13,13,5,2,0.28,8,42,29,20,0,9,23,2,26,13,3,2,3,"NEUTRAL",9
24,9,1,3,0,0,4,17,1,5,6,3,0,0,0,25,24,18,0,7,13,2,14,4,1,0,3,"NEUTRAL",9
12,7,1,2,0,0,1,6,0,1,1,0,0,0,0,13,12,8,0,6,6,0,6,1,1,0,0,"NEUTRAL",9
119,21,24,12,33,0,15728640,113,0,35,42,47,39,0.28,33,176,119,102,0,26,85,9,104,35,14,39,2,"VULNERABLE",9
15,7,0,3,0,0,8,11,0,5,6,3,3,0,0,15,15,12,0,2,7,2,9,5,4,3,1,"VULNERABLE",9
32,7,4,5,10,0,12,38,0,17,22,0,0,0.31,10,46,32,24,0,10,34,4,34,17,1,0,3,"VULNERABLE",9
14,2,2,2,3,0,3,7,0,5,6,1,0,0.21,3,19,14,9,0,5,5,0,7,5,1,0,1,"NEUTRAL",9
30,10,1,6,5,0,8,32,2,11,11,5,5,0.17,5,36,30,23,0,5,26,5,25,11,5,5,3,"NEUTRAL",9
39,187,2,5,0,0,17,32,0,6,7,7,7,0,0,41,39,31,0,16,27,4,28,6,5,7,1,"VULNERABLE",9
92,107,18,3,29,8,24576,68,3,19,20,0,0,0.39,33,141,74,67,16,42,53,2,63,19,1,0,2,"VULNERABLE",9
37,10,7,6,0,0,11,28,0,11,12,17,17,0,0,44,37,28,0,4,17,3,25,7,8,17,3,"VULNERABLE",9
20,10,3,5,0,0,6,13,0,4,4,2,2,0,0,23,20,13,0,7,10,2,11,4,3,2,2,"VULNERABLE",9
18,8,2,3,1,0,2,15,0,2,2,0,0,0.06,1,21,18,15,0,15,14,2,13,2,1,0,1,"NEUTRAL",9
47,13,13,8,15,0,180,45,1,12,12,4,2,0.32,15,75,47,34,0,13,36,6,38,12,4,4,2,"VULNERABLE",9
327,32,52,31,81,9,999999999,261,0,67,80,258,236,0.26,91,467,308,257,20,51,197,25,236,67,38,240,5,"VULNERABLE",9
11,3,2,3,0,0,2,7,0,3,3,0,0,0,0,13,11,7,0,6,6,2,5,3,1,0,1,"NEUTRAL",9
64,14,9,12,13,0,128,37,0,10,10,6,4,0.2,13,86,64,50,0,18,30,7,30,10,5,4,2,"NEUTRAL",9
8,4,1,2,0,0,2,17,0,8,8,0,0,0,0,9,8,4,0,5,16,1,16,8,1,0,3,"NEUTRAL",9
32,5,3,5,1,0,7,19,0,5,6,5,0,0.03,1,36,32,26,0,14,14,4,15,4,1,0,2,"VULNERABLE",9
82,17,14,17,17,0,54720,65,0,21,27,11,10,0.21,17,113,82,61,0,15,45,12,53,21,10,11,3,"VULNERABLE",9
28,13,1,2,19,0,18,22,0,6,7,0,0,0.68,19,48,28,22,0,17,17,1,21,6,1,0,2,"VULNERABLE",9
79,19,11,11,20,0,16,72,0,23,26,9,8,0.25,20,110,79,64,0,20,62,6,66,23,8,8,3,"VULNERABLE",9
124,5,4,9,4,2,12,50,0,20,20,29,0,0.07,6,129,61,42,61,12,37,6,44,12,1,0,3,"NEUTRAL",9
21,12,3,4,0,0,3,14,0,3,5,3,3,0,0,24,21,16,0,12,12,2,12,3,3,3,2,"VULNERABLE",9
21,10,4,7,17,0,5,22,0,7,8,1,0,0.81,17,42,21,13,0,10,18,6,16,7,1,0,3,"NEUTRAL",9
191,17,5,28,7,0,156,166,1,50,50,439,438,0.04,7,203,191,161,0,31,116,13,152,37,47,438,4,"VULNERABLE",9
238,89,47,37,18,0,999999999,661,0,135,212,58,20,0.08,18,303,238,198,0,102,575,94,567,135,20,20,6,"NEUTRAL",9
18,10,1,5,0,0,7,35,0,12,12,2,2,0,0,19,18,13,0,9,31,7,28,12,3,2,5,"NEUTRAL",9
6,4755,2,2,0,0,1,3,0,1,1,0,0,0,0,8,6,2,0,2,3,1,2,1,1,0,0,"NEUTRAL",9
43,17,4,22,7,0,7,17,0,5,9,2,0,0.16,7,54,43,35,0,10,13,5,12,5,1,0,2,"VULNERABLE",9
16,6,3,9,0,0,2,7,0,2,2,0,0,0,0,19,16,11,0,4,6,3,4,2,1,0,1,"VULNERABLE",9
69,15,13,7,3,4,98,36,0,10,10,7,5,0.06,3,87,47,35,21,17,28,5,31,10,5,5,2,"VULNERABLE",9
86,13,7,11,0,0,288,57,2,11,14,8,6,0,0,93,86,62,0,21,47,7,48,11,6,7,2,"NEUTRAL",9
20,14,2,5,0,0,5,24,0,8,9,4,4,0,0,22,20,12,0,7,21,4,20,8,4,4,3,"NEUTRAL",9
35,6,6,4,3,0,29,24,0,8,8,3,0,0.09,3,44,35,24,0,5,17,3,21,8,1,0,3,"NEUTRAL",9
29,10,10,9,2,0,5,65,3,19,26,3,3,0.07,2,41,29,13,0,11,62,8,54,19,3,3,6,"NEUTRAL",9
25,13,2,5,0,0,103,131,0,45,45,44,0,0,0,27,25,14,0,9,106,3,128,33,1,0,7,"VULNERABLE",9
7,1,1,2,4,0,1,4,0,1,1,0,0,0.57,4,12,7,4,0,4,4,1,3,1,1,0,0,"NEUTRAL",9
13,8,2,3,1,0,6,24,0,7,7,8,5,0.08,1,15,13,8,0,12,21,2,22,7,5,5,2,"NEUTRAL",9
8,11,1,3,0,0,1,15,2,5,5,0,0,0,0,9,8,4,0,3,15,2,11,5,1,0,2,"NEUTRAL",9
9,9,0,1,2,0,2,5,0,2,2,1,0,0.22,2,11,9,5,0,4,4,0,5,2,1,0,1,"NEUTRAL",9
40,12,15,8,25,2,64,27,0,8,8,4,2,0.69,26,81,36,25,3,10,21,4,23,8,3,2,1,"VULNERABLE",9
21,10,4,8,1,0,2,19,0,2,2,0,0,0.05,1,26,21,13,0,11,18,7,12,2,1,0,1,"VULNERABLE",9
117,1,0,1,0,2,1,0,0,1,1,0,0,0,0,124,3,0,119,0,0,0,0,1,1,0,0,"NEUTRAL",9
12,4,2,4,0,0,1,19,0,7,7,0,0,0,0,14,12,8,0,9,19,3,16,7,1,0,3,"NEUTRAL",9
62,7,4,3,3,0,10,46,0,16,16,43,43,0.05,3,68,62,53,0,6,30,1,45,5,10,43,2,"VULNERABLE",9
30,7,1,5,6,0,15,63,8,23,23,27,0,0.2,6,31,30,24,0,7,46,8,47,12,1,0,4,"VULNERABLE",9
28,9,2,4,8,0,4,35,2,11,11,2,0,0.29,8,38,28,21,0,15,33,3,30,11,1,0,4,"NEUTRAL",9
22,7,7,7,0,0,3,17,0,4,4,1,0,0,0,29,22,14,0,8,15,5,12,4,1,0,1,"VULNERABLE",9
91,31,10,13,17,0,72,63,0,11,12,1,0,0.19,17,118,91,70,0,33,56,7,56,11,1,0,2,"VULNERABLE",9
113,27,25,10,0,0,36,91,7,13,17,11,11,0,0,138,113,89,0,36,80,8,76,13,11,11,2,"NEUTRAL",9
20,5,6,2,2,0,3,15,1,3,3,2,2,0.1,2,28,20,13,0,10,13,1,13,3,3,2,1,"NEUTRAL",9
17,14,4,2,0,0,2,14,0,2,4,1,0,0,0,21,17,14,0,13,13,1,13,2,1,0,1,"NEUTRAL",9
50,27,14,13,7,0,54,32,0,9,9,4,2,0.14,7,71,50,37,0,4,24,9,23,9,4,2,2,"NEUTRAL",9
35,18,5,7,0,0,12,25,0,7,8,2,0,0,0,40,35,27,0,12,21,5,20,7,1,0,2,"VULNERABLE",9
26,6,3,7,0,0,5,17,0,5,7,7,7,0,0,29,26,16,0,2,13,4,13,5,5,7,2,"NEUTRAL",9
36,18,4,3,8,0,6,32,0,6,6,5,5,0.22,8,48,36,31,0,7,27,1,31,6,6,5,1,"VULNERABLE",9
65,18,11,9,0,4,64,134,0,35,37,32,11,0,7,83,52,39,16,35,118,14,120,29,5,11,4,"VULNERABLE",9
60,17,8,14,10,0,41,92,3,27,30,10,8,0.17,10,73,60,40,0,15,83,12,77,27,6,9,3,"NEUTRAL",9
44,6,7,6,0,0,14,33,0,8,8,10,8,0,0,51,44,31,0,8,26,3,30,8,6,9,2,"VULNERABLE",9
36,10,10,7,0,0,9,30,0,10,10,4,3,0,0,46,36,28,0,11,21,4,26,7,4,3,1,"VULNERABLE",9
18,7,5,5,0,0,8,14,0,4,4,0,0,0,0,23,18,13,0,6,11,4,10,4,1,0,1,"NEUTRAL",9
151,27,36,19,28,3,999999999,135,0,36,53,42,42,0.19,29,214,145,120,4,30,100,12,123,36,25,42,3,"VULNERABLE",9
21,10,4,6,5,0,5,12,0,6,7,1,0,0.24,5,30,21,15,0,7,9,4,8,6,1,0,1,"NEUTRAL",9
41,13,10,6,3,0,132,33,0,9,9,5,4,0.07,3,53,41,31,0,17,25,4,29,9,4,4,1,"VULNERABLE",9
5,1,0,3,0,0,1,1,0,1,1,0,0,0,0,5,5,2,0,2,1,0,1,1,1,0,0,"VULNERABLE",9
12,1,1,7,0,0,1,27,0,6,6,0,0,0,0,13,12,6,0,4,27,8,19,6,1,0,2,"NEUTRAL",9
213,20,46,12,25,13,355737600,158,0,47,47,114,105,0.14,31,292,180,158,29,49,122,8,150,46,23,106,4,"VULNERABLE",9
206,15,17,17,79,0,18120,176,2,35,43,133,133,0.38,79,302,206,173,0,22,143,12,162,35,29,133,4,"VULNERABLE",9
244,14,26,61,0,0,97,212,1,59,59,839,839,0,0,270,244,200,0,31,153,23,188,39,59,839,2,"VULNERABLE",9
16,48,2,2,0,0,5,12,0,5,6,4,4,0,0,18,16,12,0,3,8,1,11,5,5,4,1,"NEUTRAL",9
27,13,9,5,18,0,10,20,1,6,6,3,3,0.67,18,54,27,18,0,9,15,2,17,6,4,3,2,"NEUTRAL",9
24,11,9,5,0,0,15,29,0,7,7,3,3,0,0,33,24,18,0,10,23,6,23,7,5,3,4,"NEUTRAL",9
48,19,17,12,5,0,28,40,2,10,12,4,4,0.1,5,70,48,36,0,14,33,11,27,10,5,4,2,"NEUTRAL",9
9,5,1,2,0,0,1,15,0,6,6,0,0,0,0,10,9,5,0,4,15,1,14,6,1,0,3,"VULNERABLE",9
9,4084,1,3,0,0,1,6,0,1,1,0,0,0,0,10,9,4,0,4,6,2,4,1,1,0,0,"NEUTRAL",9
79,19,13,6,16,0,31,81,6,18,32,64,64,0.2,16,107,79,67,0,18,63,7,68,12,16,64,3,"NEUTRAL",9
53,21,12,8,36,0,380,152,0,55,59,58,15,0.68,36,100,53,34,0,16,118,4,148,43,10,15,8,"VULNERABLE",9
33,12,8,7,4,0,26,28,0,8,9,9,8,0.12,4,45,33,22,0,5,21,5,23,8,7,9,2,"NEUTRAL",9
25,10,1,4,0,0,7,17,0,6,7,3,3,0,0,26,25,21,0,7,12,3,14,6,4,3,1,"NEUTRAL",9
196,35,34,15,11,4,999999999,155,0,46,54,74,64,0.06,11,241,190,156,2,52,109,14,141,44,30,65,4,"VULNERABLE",9
35,20,7,4,4,0,40,25,0,11,13,10,10,0.11,4,46,35,27,0,6,16,3,22,11,10,10,3,"NEUTRAL",9
32,24,2,12,0,0,119507488,234,0,101,108,26,10,0,0,34,32,26,0,20,180,52,182,101,6,10,4,"NEUTRAL",9
15,7,1,4,0,0,4,9,0,3,3,2,2,0,0,16,15,9,0,6,7,1,8,3,3,2,1,"VULNERABLE",9
54,13,8,8,6,6,10,23,0,6,12,3,2,0.16,6,66,37,32,11,24,18,6,17,6,3,2,2,"VULNERABLE",9
23,8,2,11,4,0,2,15,0,2,2,1,0,0.17,4,29,23,18,0,6,14,2,13,2,1,0,1,"NEUTRAL",9
45,18,10,6,35,2,5,37,1,4,4,1,0,0.85,36,89,41,33,3,23,34,5,31,4,1,0,1,"NEUTRAL",9
27,1,0,2,0,0,1,24,0,2,2,0,0,0,0,27,27,24,0,24,24,0,24,2,1,0,1,"NEUTRAL",9
22,19,2,6,0,0,1,17,0,1,1,0,0,0,0,24,22,15,0,11,17,4,13,1,1,0,0,"VULNERABLE",9
19,10,1,4,1,0,2,13,0,6,6,1,0,0.05,1,20,19,16,0,12,12,3,10,6,1,0,1,"NEUTRAL",9
14,6,2,5,4,0,3,11,0,3,3,1,1,0.29,4,20,14,9,0,1,9,3,8,3,3,1,2,"NEUTRAL",9
18,5,7,7,2,0,4,52,0,16,18,2,2,0.11,2,27,18,13,0,8,49,12,40,16,3,2,4,"NEUTRAL",9
29,15,4,6,2,0,4,23,0,4,5,1,0,0.07,2,35,29,23,0,23,21,3,20,4,1,0,1,"VULNERABLE",9
233,20,9,16,11,0,817,217,0,77,77,1442,1437,0.05,11,249,233,210,0,9,147,11,206,26,67,1441,3,"VULNERABLE",9
49,15,8,13,24,0,9,31,0,9,9,14,14,0.49,24,81,49,37,0,13,23,7,24,9,9,14,2,"VULNERABLE",9
5,6,1,1,0,0,2,4,0,2,2,0,0,0,0,6,5,2,0,3,3,0,4,2,1,0,1,"NEUTRAL",9
15,7,1,4,0,2,2,7,0,2,3,1,0,0,0,16,12,8,1,3,6,3,4,2,1,0,1,"NEUTRAL",9
27,20,9,6,3,0,80,136,1,36,37,11,0,0.11,3,39,27,19,0,18,127,29,106,33,1,0,5,"VULNERABLE",9
7,6,2,2,2,0,2,4,0,2,2,0,0,0.29,2,11,7,4,0,2,3,1,3,2,1,0,1,"NEUTRAL",9
59,18,20,4,37,0,5,51,2,4,4,6,6,0.63,37,115,59,51,0,43,47,2,47,3,4,6,1,"VULNERABLE",9
27,10,4,6,3,0,5,19,0,6,6,5,0,0.11,3,31,27,21,0,9,14,4,15,5,1,0,2,"VULNERABLE",9
104,12,9,6,0,8,240,26,0,10,11,1,0,0,23,146,36,28,95,10,17,4,22,10,1,0,2,"VULNERABLE",9
87,32,20,11,17,0,2065,98,0,29,34,22,12,0.2,17,124,87,70,0,29,75,11,87,26,10,12,5,"VULNERABLE",9
28,11,9,8,5,0,4,18,0,4,4,3,3,0.18,5,42,28,18,0,16,15,3,15,4,3,3,2,"VULNERABLE",9
17,11,1,8,0,0,4,8,0,3,3,0,0,0,0,18,17,9,0,5,6,2,6,3,1,0,1,"NEUTRAL",9
45,17,9,7,0,0,16,42,0,5,6,8,6,0,0,54,45,34,0,29,38,4,38,5,4,6,1,"VULNERABLE",9
32,8,10,5,0,0,8,31,0,4,4,6,2,0,0,42,32,24,0,12,28,4,27,4,3,2,1,"VULNERABLE",9
81,18,20,16,3,0,1636,66,0,18,20,17,17,0.04,3,104,81,58,0,13,51,12,54,18,11,17,3,"VULNERABLE",9
93,15,18,14,14,0,3601,67,0,21,29,28,27,0.15,14,120,93,72,0,25,50,11,56,21,14,28,3,"VULNERABLE",9
79,17,17,11,7,0,6916,74,0,20,23,25,25,0.09,7,103,79,63,0,27,59,8,66,20,11,25,4,"VULNERABLE",9
76,17,5,7,6,2,68,48,6,15,16,10,4,0.09,10,89,68,40,11,18,34,5,37,15,5,5,3,"NEUTRAL",9
32,7,4,3,4,2,3,12,0,3,4,2,2,0.22,4,39,18,11,12,7,10,1,11,3,3,2,1,"NEUTRAL",9
68,26,5,12,9,2,6,46,0,67,68,4,3,0.15,9,81,60,45,6,20,42,9,37,67,4,3,1,"NEUTRAL",9
19,195,2,5,0,0,5,34,0,12,13,2,0,0,0,21,19,12,0,9,30,5,29,12,1,0,5,"NEUTRAL",9
107,14,24,8,9,0,26,111,0,27,28,19,17,0.08,9,140,107,82,0,28,95,4,107,27,11,17,3,"NEUTRAL",9
23,3,4,3,1,4,6,10,0,4,4,0,0,0.07,1,28,15,10,4,6,7,2,8,4,1,0,2,"NEUTRAL",9
93,28,21,19,39,0,800,73,0,12,12,3,0,0.42,39,153,93,74,0,24,62,13,60,12,1,0,2,"VULNERABLE",9
53,12,11,6,1,0,256,35,0,9,12,8,8,0.02,1,65,53,35,0,7,27,3,32,9,9,8,1,"VULNERABLE",9
85,14,5,19,11,0,2030,77,1,23,28,7,5,0.13,11,96,85,67,0,38,59,16,60,23,6,7,4,"NEUTRAL",9
93,16,21,11,31,2,114156,99,0,48,54,10,7,0.35,31,145,88,73,3,19,67,9,90,48,6,7,6,"NEUTRAL",9
7,5,2,3,0,0,1,3,0,1,1,0,0,0,0,9,7,2,0,2,3,1,2,1,1,0,0,"VULNERABLE",9
27,17,4,6,3,0,4,29,0,5,5,0,0,0.11,3,34,27,19,0,17,27,4,25,5,1,0,2,"VULNERABLE",9
84,17,20,6,14,0,33,62,0,10,10,11,11,0.17,14,118,84,66,0,38,56,3,59,10,7,11,2,"NEUTRAL",9
13,16,2,6,0,0,1,17,0,7,7,0,0,0,0,15,13,5,0,3,17,2,15,7,1,0,3,"NEUTRAL",9
22,2,4,4,0,0,3,17,0,3,3,3,3,0,0,26,22,15,0,7,15,3,14,3,3,3,2,"NEUTRAL",9
22,7,1,3,0,0,7,18,0,6,7,1,1,0,0,23,22,14,0,6,13,2,16,6,4,1,4,"NEUTRAL",9
103,26,10,15,3,0,3045,86,0,22,23,14,12,0.03,3,116,103,79,0,16,65,8,78,22,11,12,6,"VULNERABLE",9
